	Workload ID	Workload Name	Core Mask	Frequency A7	Frequency A15	Workload Duration	Number of Iterations	Samples Averaged	Status	Voltage A7	Voltage A15	Power A7	Power A15	Voltage Memory	Power Memory	Voltage GPU	Power GPU	Temperature C4	Temperature C5	Temperature C6	Temperature C7	Average Temperature A15	Core 0 CycleCount	Core 0 Event 0x14	Core 0 Event 0x16	Core 0 Event 0x13	Core 0 Event 0x0f	Core 1 CycleCount	Core 1 Event 0x14	Core 1 Event 0x16	Core 1 Event 0x13	Core 1 Event 0x0f	Core 2 CycleCount	Core 2 Event 0x14	Core 2 Event 0x16	Core 2 Event 0x13	Core 2 Event 0x0f	Core 3 CycleCount	Core 3 Event 0x14	Core 3 Event 0x16	Core 3 Event 0x13	Core 3 Event 0x0f	Core 4 CycleCount	Core 4 Event 0x1b	Core 4 Event 0x50	Core 4 Event 0x6a	Core 4 Event 0x73	Core 4 Event 0x14	Core 4 Event 0x19	Core 5 CycleCount	Core 5 Event 0x1b	Core 5 Event 0x50	Core 5 Event 0x6a	Core 5 Event 0x73	Core 5 Event 0x14	Core 5 Event 0x19	Core 6 CycleCount	Core 6 Event 0x1b	Core 6 Event 0x50	Core 6 Event 0x6a	Core 6 Event 0x73	Core 6 Event 0x14	Core 6 Event 0x19	Core 7 CycleCount	Core 7 Event 0x1b	Core 7 Event 0x50	Core 7 Event 0x6a	Core 7 Event 0x73	Core 7 Event 0x14	Core 7 Event 0x19	Average Utilisation	Core 0 Utilisation	Core 1 Utilisation	Core 2 Utilisation	Core 3 Utilisation	Core 4 Utilisation	Core 5 Utilisation	Core 6 Utilisation	Core 7 Utilisation	A7 Average Utilisation	A15 Average Utilisation	Average A7 CycleCount	Average A7 Event 0x14	Average A7 Event 0x16	Average A7 Event 0x13	Average A7 Event 0x0f	Average A15 CycleCount	Average A15 Event 0x1b	Average A15 Event 0x50	Average A15 Event 0x6a	Average A15 Event 0x73	Average A15 Event 0x14	Average A15 Event 0x19
470	56	parsec-ferret-4	4,5,6,7	1000	1400	30.080249	-1	145		1.0930862069	1.04863793103	0.103806951724	2.37623153793	1.21437068966	0.0747357931034	0.994775862069	0.109691786207	61.2551724138	62.6689655172	65.4689655172	59.5103448276	62.225862069	22714069.9578	4209447.99894	396370.861728	3036212.31164	23.7556964215	6943493.05083	972528.39012	92712.7718594	674844.0901	9.7952070876	12042000.928	1934934.56468	202507.872933	1404739.19963	28.6056538017	4380795.76369	392702.273072	45847.0965307	283893.178657	23.8355009125	1083711645.98	1415576348.7	7345138.14741	1449961.02519	624309737.157	396297394.596	12383537.3363	1067448907.22	1382917824.64	7223887.85473	1490470.96937	609129914.451	387903634.663	12092930.6063	1058017297.42	1388673051.55	7328454.14954	1435689.48857	612459977.938	390386794.469	12573616.6902	1058653060.87	1375910527.5	7421005.10086	1502235.83064	606954257.579	387825145.391	12423957.1032	37.6163997273	0.465176884383	0.13440355361	0.31298081988	0.0201838651531	76.1722529015	75.0196707932	74.8795147569	74.7090814572	0.233186280757	75.1951299772	11520089.9251	1877403.3067	184359.650763	1349922.195	21.4980145558	1066957727.87	1390769438.09	7329621.31313	1469589.32844	613213471.781	390603242.28	12368510.434
471	57	parsec-fluidanimate-4	4,5,6,7	1000	1400	30.054518	-1	147		1.09321428571	1.04534863946	0.104298346939	1.73779791156	1.21272108844	0.0712046190476	0.994379251701	0.106933455782	57.3197278912	58.4489795918	62.8231292517	56.1632653061	58.6887755102	83556983.0447	17418694.1931	1431129.3879	12728737.1779	12.337013259	16526928.7414	2587809.53134	241845.493993	1875573.67825	37.7285887917	13100133.1125	2003341.33479	172732.932486	1435642.44751	17.2257115208	5659212.85602	324373.693894	36520.3442221	235219.486027	114.382959028	698940798.0	713499200.922	1973423.13804	486640.433109	236624503.283	233079657.494	4961319.62867	640411769.077	673261636.984	1510412.073	186313.610201	213006455.37	220301219.671	3312027.77068	1231302792.07	1118999419.37	5413962.79812	2744116.6064	448315909.641	367138053.919	18593530.3994	664538683.009	688203852.872	1667648.80622	257659.662987	220085118.346	225952745.142	3413520.99214	28.8035040658	1.20752588844	0.453988492059	0.2526470516	0.087140988061	48.9028501096	44.5125816922	87.1748899438	46.1739407387	0.50032560504	56.6910656211	29710814.4386	5583554.68829	470557.039649	4068793.19743	45.4185681498	808798510.539	798491027.538	2641361.70384	918682.578174	279507996.66	261617919.056	7570099.69773
472	58	parsec-freqmine	4,5,6,7	1000	1400	30.052559	-1	148		1.09327702703	1.04091216216	0.105982445946	0.926097047297	1.21146114865	0.0356152162162	0.994214527027	0.0998842837838	51.7162162162	52.1554054054	54.472972973	50.2364864865	52.1452702703	192889967.16	77756698.8624	1714296.30882	55258944.7396	30.4226478831	6465231.9158	1110496.29458	103129.502132	770032.807612	13.8262122781	5288482.88783	872037.823408	90729.8365959	635987.171666	17.9926555751	2975833.23008	423442.616072	45248.7787264	300916.672575	13.2600290218	429679748.796	308207568.027	1497090.13044	944560.254073	149008320.45	78740309.3166	1189500.07211	854918225.772	339544008.344	1307862.10308	658445.139938	155646318.812	83056357.1802	1148572.15011	313157728.14	298759115.622	1548965.94976	1005179.72128	147413362.66	76921325.7055	1219454.8264	221471939.118	201945248.003	1272872.54573	595985.387523	103235446.509	50898094.6141	1204427.25948	18.6057507981	18.2261033816	0.199708711698	0.133138064172	0.0664058726939	30.904199885	60.8814950135	22.1475137442	16.1946483577	4.65633900755	32.5319642501	51904878.7984	20040668.8991	488351.106568	14241470.3479	18.8753861895	454806910.456	287113984.999	1406697.68225	801042.625703	138825862.108	72404021.7041	1190488.57703
473	59	parsec-streamcluster-4	4,5,6,7	1000	1400	30.05163	-1	148		1.09253378378	1.05220439189	0.10626575	3.02497601351	1.21001689189	0.0223034391892	0.994932432432	0.114950581081	65.2027027027	67.4797297297	70.5	63.5405405405	66.6807432432	22876581.7962	4040992.48964	410213.723214	2943519.93123	23.8498827655	6318527.81085	868800.645679	83374.9470938	598969.784468	12.074953877	3949612.40958	466895.426935	38020.4182714	298346.769143	2.96925934409	10989227.6006	1698436.83202	187375.111326	1261397.8331	91.3633127438	1315192334.49	1384430867.43	22107130.5448	750071.697312	382235475.947	332121678.284	163201.961078	1333700115.26	1390706493.82	22563466.0122	935498.61953	391022049.794	341403751.925	240223.876805	1351994154.07	1433775668.54	22339607.8015	801105.351167	406511077.715	342645816.824	392015.654466	1323164381.35	1388382592.38	22157438.138	829428.268309	384509064.603	334634299.26	216406.456068	47.2573057885	0.71602117856	0.179901161465	0.156112522057	0.504095643221	92.9558246959	94.7720201991	95.6432783479	93.4594898496	0.389032626326	94.2076532731	11033487.4043	1768781.34857	179746.049976	1275558.57949	32.5643521826	1331012746.29	1399323905.54	22291910.6241	829025.98408	391069417.015	337701386.573	252961.987104
474	60	parsec-swaptions-4	4,5,6,7	1000	1400	30.107015	-1	149		1.0925	1.05240771812	0.108980134228	3.02600355034	1.21	0.0207567785235	0.994899328859	0.118733067114	66.8456375839	68.8657718121	71.9194630872	64.966442953	68.1493288591	15868267.3914	3078364.15847	283123.472239	2204840.49716	28.1961189711	4561171.68813	746705.716378	68467.5494444	507026.889554	6.18170535906	10269054.9492	1812718.54292	196553.172508	1336961.39349	47.3647634475	3236578.59254	402318.208506	46713.7721235	292940.656697	87.321656887	1348737521.87	1661090970.5	7670030.01126	1713913.18405	725016736.724	526763231.759	110767.998666	1351923835.94	1663841766.14	7833062.0381	1715614.68064	726237289.141	527607080.354	118389.373218	1349762237.37	1661962960.51	7629513.38384	1719455.10144	725352608.286	527044924.193	112820.39774	1364311891.41	1672147272.42	7698710.73651	1770509.50887	730427571.656	531154222.0	183130.28476	48.3308566894	0.303479066961	0.112245777737	0.428570430272	0.0992815914646	95.7183673317	95.9620563806	95.7590479641	97.7636152048	0.235894216609	96.3007717203	8483768.15531	1510026.65657	148714.491579	1085442.35923	42.2660611662	1353683871.65	1664760742.39	7707829.04243	1729873.11875	726758551.452	528142364.576	131277.013596
475	61	parsec-blackholes-1	4,5,6,7	1000	1400	30.069583	-1	148		1.09372466216	1.04135135135	0.0919945743243	0.959567351351	1.21105574324	0.0198152702703	0.993986486486	0.102586027027	52.6824324324	51.8513513514	56.4256756757	52.4932432432	53.3631756757	21627670.5942	4479113.31587	398938.505827	3216653.50174	22.1039163361	5112698.44674	972974.918077	89791.4016928	670910.497619	11.5280451256	2227028.226	432016.240655	32796.9725656	272053.502655	3.44959115648	6464233.94903	1136520.35469	124006.031551	837493.076072	528.442370011	395134926.556	379538743.781	555805.847534	1462705.48056	163118899.167	139029346.532	42609.821867	16018420.4074	15761862.8303	129113.934271	50533.9374416	7778542.81902	5035844.98379	38457.6941333	529789114.998	516763934.336	816823.724324	1991702.07689	225668854.639	187314598.109	90134.3677879	495911741.006	489354411.937	979833.869893	1893839.06447	218264510.515	175381404.575	137382.861629	13.0328706908	0.531064372851	0.119824257755	0.0732588902612	0.253983925885	28.9642070309	1.68577835017	37.7261016067	34.793746374	0.244532861689	25.7924583404	8857907.804	1755156.20732	161383.227909	1249277.64452	141.380980657	359213550.742	350354738.221	620394.344006	1349695.13984	153707701.785	126690298.55	77146.1863544
476	62	parsec-bodytrack-1	4,5,6,7	1000	1400	30.052583	-1	148		1.09375	1.04118243243	0.09427125	1.00030807432	1.21141891892	0.0322032094595	0.994391891892	0.100907094595	52.0337837838	54.2635135135	54.7905405405	50.4932432432	52.8952702703	44340865.2393	9426433.83712	778943.738005	6790423.82916	15.0695403865	6961893.9884	1244999.99744	114139.927172	879774.412612	16.070452196	10640577.327	1935877.76989	189095.409622	1422498.83203	29.7992897707	4481656.54356	679655.405754	71118.0400326	499742.271108	74.7515556577	136388195.28	121874075.103	1078376.14142	246345.01138	47966417.3823	27227625.9103	1066570.85784	1030642181.63	1265943210.94	10158965.4525	957861.092908	479277457.736	307295517.451	1151331.18136	148560922.678	134671056.651	1147809.71809	265100.642336	53127541.6659	30050367.67	1150215.21892	77101719.2801	70406160.6689	893910.882278	264162.521965	41157777.787	12537280.0496	1308226.80772	12.4619735221	1.17127127909	0.110170092157	0.33483897738	0.103363252049	8.97000328127	72.4518581825	10.2047712745	6.02756372406	0.42991090017	24.4135491156	16606248.2746	3321741.75255	288324.278708	2398109.83623	33.9227095027	348173254.717	398223625.842	3319765.54857	433367.317147	155382298.643	94277697.7701	1169086.01646
477	63	parsec-canneal-1	4,5,6,7	1000	1400	30.052479	-1	148		1.09375	1.0410472973	0.0925135878378	0.895831831081	1.21249155405	0.0618215540541	0.99433277027	0.102798371622	53.027027027	52.8378378378	55.8851351351	51.6891891892	53.3597972973	14586433.3911	2939373.50345	267094.859462	2103690.18385	21.4886627605	7962336.66188	1494466.56772	147248.543185	1058904.67838	30.9493625366	2526976.78334	474484.298307	38232.7167366	302990.404951	3.06569872448	2280200.99715	315763.01378	36911.0163397	231671.250204	86.681530449	457396357.724	236369532.024	3161435.37466	1175459.40748	121022982.747	75649142.7058	4049554.43575	353465487.894	160607269.156	1852246.56596	2132627.94592	81596436.0588	54672545.1965	2993205.96566	403976695.228	201414297.43	3024941.25459	543231.08474	102929015.346	63260298.2829	3970800.94289	206249360.841	97981591.0882	1231546.19083	1230083.44892	49994733.1504	34144004.7409	1768837.97606	12.7271375755	0.360757007685	0.266770452841	0.0331213566507	0.0931653053939	32.7993038279	26.4957849047	28.13174341	13.5530752129	0.188453530643	25.2449768389	6838986.95836	1306021.84582	122371.783931	924314.129347	35.5463136176	355271975.422	174093172.425	2317542.34651	1270350.47177	88885791.8256	56931497.7315	3195599.83009
478	64	parsec-dedup-1	4,5,6,7	1000	1400	30.052897	-1	147		1.09319727891	1.04151360544	0.107915326531	1.05631915646	1.21166666667	0.0405821972789	0.99380952381	0.102316578231	54.0816326531	53.8707482993	55.2448979592	51.2448979592	53.6105442177	196957261.46	43063150.8042	3467427.83799	31512376.5561	12.4357310735	20355757.7729	3541469.78715	303346.551441	2567933.29748	12.7830918437	13823777.9281	2074091.1234	186617.895805	1514851.47564	29.5315268167	10755650.8462	1428183.23451	129229.418168	1047514.01051	102.427309361	658195557.144	700419667.968	6315123.58529	1439086.79894	338872069.216	213078046.149	2437555.52042	673094419.789	737619199.965	6286654.05559	1357819.8922	347974421.854	223726812.363	2265725.53591	149349324.249	111942120.696	1519160.75508	425226.364673	67042772.9678	33254364.4395	1637527.36771	142394110.562	113750872.88	1202371.76887	295737.743206	64702582.8429	31794302.7222	1048538.27938	14.7179615689	4.12550816433	0.250728342202	0.236935945445	0.188550610179	44.5977115987	47.9133777497	10.3183167131	8.64787356922	1.20043076554	27.8693199077	60473112.0017	12526723.7373	1021655.42585	9160668.83492	39.2944147738	405758352.936	415932965.377	3830827.54121	879467.699755	204647961.72	125463381.418	1847336.67585
479	65	parsec-ferret-1	4,5,6,7	1000	1400	30.050852	-1	149		1.09369966443	1.04290268456	0.0945371610738	1.3328561745	1.21220637584	0.0415331409396	0.993934563758	0.103922718121	55.4899328859	54.5771812081	59.2147651007	53.2617449664	55.6359060403	16715609.874	3307790.43235	307019.598425	2377672.27952	13.5434550513	5713149.9808	1000716.04817	94887.6882188	700333.235604	12.1862366194	2973181.31895	503775.068546	40509.7982512	323201.088543	6.72403873868	6181198.07939	1001470.99581	110289.703952	732741.089093	78.1586557234	707527203.101	1054300734.45	4436064.39459	479887.188171	466536703.144	289169934.895	5734835.13974	229132377.897	240964428.058	1285895.55507	380998.163869	103784942.789	64217234.304	1367156.73968	745150867.849	1102704893.44	4722547.86947	516864.750677	488145728.682	303245577.332	6296300.7641	314331911.873	286757105.061	3162509.17683	1447937.0047	124798953.466	95188751.833	3303493.73858	17.6783081759	0.546407695202	0.0795758486153	0.0330611300294	0.162589885385	50.6593960595	15.8483142711	51.6610990578	22.3260972857	0.205408639808	35.1237266685	7895784.81328	1453438.13622	138176.697212	1033486.92319	27.6530965332	499035590.18	671181790.251	3401754.24899	706421.776854	295816582.02	187955374.591	4175446.59552
480	66	parsec-fluidanimate-1	4,5,6,7	1000	1400	30.052384	-1	145		1.09372413793	1.04123275862	0.0958803793103	1.01266811034	1.21200862069	0.0490936827586	0.993887931034	0.101253641379	52.6	53.1172413793	55.2344827586	51.5793103448	53.1327586207	57437867.9257	12061973.8072	1002465.16573	8799553.44871	17.8249654986	16409550.8385	3122322.02855	265037.465035	2283135.82674	9.69439694204	10187988.698	1665131.48181	159606.710967	1217183.31804	31.1948622328	4372146.50423	455501.934097	47914.1282137	334433.717644	12.9497020882	312722829.613	320987636.54	1349372.80292	895115.044822	124653544.972	106468395.836	4238223.63266	529513605.252	729242114.471	1398571.62729	121950.716488	222666601.362	241711857.878	3395532.20329	243692076.674	220390396.569	1170101.06814	871039.735853	94977639.0368	73380507.6029	4015136.42942	355485072.721	467447747.08	1177777.15833	213075.301269	146548214.416	155763187.382	2533095.24635	12.8162625137	1.18435176036	0.2700236264	0.234753549612	0.112062625641	21.7997147606	36.4094959815	18.2109651961	23.7796161941	0.450297890504	25.0499480331	22101888.4916	4326232.31292	368755.867487	3158576.57778	17.9159816904	360353396.065	434516973.665	1273955.66417	525295.199608	147211499.947	144330987.175	3545496.87793
481	67	parsec-streamcluster-1	4,5,6,7	1000	1400	30.052932	-1	148		1.09375	1.04244087838	0.0915092094595	1.17266448649	1.21115709459	0.0198166554054	0.993834459459	0.101507898649	53.6486486486	53.3108108108	56.5675675676	51.7094594595	53.8091216216	16593381.5016	3335787.71006	318596.115626	2407829.96263	20.5068451127	7178525.55661	1364040.06203	133932.656789	966552.958892	31.6408666591	2173547.92681	355614.499056	36746.1786298	249483.993245	7.47395294398	2447798.32587	469822.397068	39452.5331019	306050.224836	10.5071995969	503330960.221	650036075.637	9761396.6925	35813.4682614	155537189.362	161841425.528	75722.3062141	329982498.373	423593805.614	6372498.05277	31923.1645308	102301796.33	105680026.313	74299.0981519	393569663.522	506315057.684	7595886.86521	35166.8796582	122108475.496	126267216.835	76305.8388241	195108304.899	236374058.837	3614327.08848	103251.069659	60773257.8944	61091134.617	124341.026527	12.6669923431	0.231271363554	0.266936843112	0.0998535481293	0.16224001907	35.410130085	23.6557220749	27.0009648032	14.4289049396	0.190075443466	25.1239304757	7098313.32772	1381316.16706	132181.871037	982479.284901	17.5322160782	355497856.754	454079749.443	6836027.17474	51538.6455275	110180179.77	113719950.823	87667.0674291
482	68	parsec-swaptions-1	4,5,6,7	1000	1400	30.050427	-1	148		1.09375	1.04146959459	0.0901134189189	1.04704483108	1.21102195946	0.0187759121622	0.993758445946	0.100348040541	52.1621621622	52.8378378378	54.8918918919	51.3445945946	52.8091216216	16090739.8231	3320848.59541	303653.315813	2378101.72719	26.6216450487	4950240.42364	951754.262051	90224.6867446	657886.10422	26.2274791519	2038742.70043	352216.383013	35386.6391021	243588.643499	11.2794313983	1887285.77603	297747.245923	33389.6292253	216126.258473	10.377640503	265315658.038	326096214.876	1554081.81619	344568.342313	142454731.944	103537717.238	29627.805234	566227763.441	701640546.97	3194582.40764	720834.946983	306253734.136	222435983.198	41351.1109231	209336469.179	256044838.763	1222044.17487	274548.654059	111910086.59	81368240.655	28573.6226916	380245434.214	458702154.378	2294581.78234	540212.637284	201043137.369	146715084.705	75354.039207	12.4594162079	0.309567362545	0.100183097793	0.0331213566507	0.0600439487431	19.3379744353	39.2442831467	14.8043265916	25.7088925849	0.125728941433	24.7738691896	6241752.18079	1230641.6216	115663.567721	873925.683345	18.6265490255	355281331.218	435620938.747	2066322.54526	470041.14516	190415422.51	138514256.449	43726.6445139
483	0	idle	4,5,6,7	1000	800	30.078938	-1	148		1.09375844595	0.914603040541	0.0888516554054	0.188704189189	1.21117398649	0.0186631891892	0.993783783784	0.101377358108	50.0202702703	49.0202702703	52.9256756757	49.1013513514	50.2668918919	15473386.651	3288552.96798	299465.84434	2344515.36269	40.2192933988	4065191.21638	877356.890947	78353.8185816	596267.984712	91.4836953317	2042916.28929	418366.550561	42603.8497488	293348.672251	3.84734964169	852645.101316	166678.633549	16362.8839031	118730.895837	4.37739737917	1519812.41024	630221.369908	20108.1284457	5032.06577325	327945.803186	280454.774178	5926.15061623	2326811.09702	1120223.48492	33005.4627076	8769.65951625	584823.760795	483755.736821	8324.2240155	2096828.39696	914168.441714	29998.2803302	7427.31728432	486355.547571	410306.705262	5346.99545523	15364306.7563	9218820.57603	225143.993231	77874.9666371	4838762.45858	4136435.7909	30398.0077606	0.508563294342	0.347988083739	0.238755202764	0.0659195781147	0.0594731903172	1.04663487016	0.278057828273	0.185156462058	1.85638831119	0.178034013734	0.84155936792	5608534.81449	1187738.76076	109196.599143	838215.728873	34.9819339378	5326939.66514	2970858.46814	77063.9661786	24776.0023027	1559471.89253	1327738.25179	12498.8444619
484	1	basicmath	4,5,6,7	1000	800	30.078563	-1	145		1.0936637931	0.90875	0.102342910345	0.302233075862	1.21095689655	0.023030137931	0.993698275862	0.102331655172	51.4	50.075862069	53.324137931	50.0620689655	51.2155172414	148314246.789	32804599.0283	2692332.5095	24098593.9128	25.7848763131	19648013.0448	4340180.22338	343287.328155	3086028.21892	20.0666366381	8829189.65808	2013681.0876	145287.065732	1366595.58306	13.9194926593	7135465.28284	1547023.28568	120020.63176	1089532.6628	18.0889534129	248263788.201	336995921.503	1627455.63504	1383669.13094	183585110.873	97312675.0963	507864.751135	112308417.227	137428012.258	785163.825575	552487.288117	74163679.2993	40026588.3401	175929.204401	3024819.11921	915066.940982	30128.6945085	7327.819866	487800.62628	408661.646952	8747.42641666	20005596.4511	12807584.1848	256233.839819	95032.5419412	6613221.71279	5232263.75941	65512.4912755	6.25309853204	3.81645021827	0.51020314573	0.337744516586	0.186735812042	29.2443648537	14.1232692216	0.121703853956	1.70144149756	1.21278342316	11.2976948567	45981728.6936	10176370.9062	825231.883786	7410187.59441	19.4649897558	95900655.2497	122036646.222	674745.498736	509629.195216	66212453.1277	35745047.2107	189513.468307
485	2	bitcount-small	4,5,6,7	1000	800	30.078278	-1	147		1.09375	0.903180272109	0.0928603877551	0.405905231293	1.21079931973	0.0209928027211	0.993664965986	0.103791795918	52.1156462585	51.2789115646	54.8979591837	51.231292517	52.380952381	24913592.5287	4451420.65691	482005.378379	3295604.98443	26.8024614848	6416636.00975	1056799.89506	88567.7105734	708346.15905	11.2812418795	16203788.3325	2707648.66487	295427.698854	2024835.19515	91.4864866212	2905652.60229	237450.081017	29785.0874995	177739.365282	10.2787941088	219546153.679	375497453.609	240073.770235	60676.7912798	310338384.034	69882277.2614	54864.2575844	206163945.092	351324632.412	226896.968692	57498.5122251	288964954.012	66281894.6975	52105.2375529	208758123.194	355604488.593	238860.755637	60272.1284926	291998221.109	67250340.4276	50774.842764	176436332.958	282078844.267	409906.889499	123360.719257	225408591.882	57897721.297	76856.5202062	12.7102475188	0.641037706402	0.216754970641	0.90316075944	0.00333466720021	27.2824506414	25.8401661845	25.3334843752	21.3129554732	0.441072025921	24.9422641686	12609917.3683	2113329.82446	223946.468826	1551631.42598	34.9622460236	202726138.731	341126354.72	278934.596016	75452.0378136	279177537.759	65328058.4209	58650.2145269
486	3	qsort	4,5,6,7	1000	800	30.08306	-1	147		1.0937329932	0.907959183673	0.0999076938776	0.355524857143	1.21104591837	0.0321165578231	0.993741496599	0.104264285714	52.0136054422	52.1156462585	54.6462585034	51.0068027211	52.4455782313	97828626.6479	21064041.7392	1736024.1494	15351262.7486	78.8908605764	17555969.3114	3481050.57901	310872.392314	2489948.91404	89.1032200685	10324717.4012	2005552.47772	185567.085992	1453488.78111	47.0211703185	5589080.25469	918708.80259	99055.8939765	662040.505423	75.5480228061	12678025.6623	11265372.7043	91119.3023555	43088.9606297	5591524.59572	3465643.7119	75722.8864772	460392894.762	621895482.991	2273523.18725	1938663.52253	305298382.152	173515049.409	2234299.66127	22542112.0228	24425285.7518	141714.985597	85903.3253151	12060335.7641	7140568.13515	119428.363075	21460217.3521	12507998.5264	276599.706486	94582.7783694	6516531.35305	5193020.44964	186001.13407	8.40892159823	2.88796598303	0.64808101193	0.280151311078	0.264838521184	0.989502269627	56.6958983802	2.62866534237	2.52195692114	1.02025920681	15.7090057283	32824598.4038	6867338.39964	582879.880421	4989185.2373	72.6408184424	129268312.45	167523534.993	695739.295421	540559.646712	82366693.4662	47328570.4265	653863.011224
487	4	susan-smoothing	4,5,6,7	1000	800	30.078552	-1	147		1.09375	0.903494897959	0.0943548979592	0.455858965986	1.21102040816	0.022198414966	0.993758503401	0.104948707483	52.6802721088	52.0340136054	55.5170068027	51.9931972789	53.056122449	33615042.9136	6843141.97131	616785.394884	4940044.40472	13.5144118487	13995067.3913	2518819.84376	252240.80332	1819544.60569	99.0414607116	3612446.61489	474742.426801	51892.0922949	338498.242354	9.67752499135	2323406.23522	210741.933234	25769.7036231	156736.064216	7.47548750141	233936439.407	372537320.442	289216.101972	75044.721275	213087072.446	112319666.075	151469.801407	214429001.821	339641994.549	292102.179433	95916.4093763	193469340.225	102171943.563	167118.119354	195287592.878	309179111.813	262045.833927	69146.9623917	176805366.193	93294763.8337	135772.224558	167564360.288	250870303.164	420924.968052	128665.773284	143035936.841	76976753.3472	200767.980671	12.724791848	0.74046223971	0.481514292133	0.0835309493255	0.040115548707	28.3805694155	27.2545925918	24.3329289522	20.2749119993	0.336405757469	25.0607507397	13386490.7888	2511861.54378	236671.99853	1813705.82924	32.4272212633	202804348.598	318057182.492	316072.270846	92193.4665818	181599428.926	96190781.7046	163782.031497
488	5	susan-edges	4,5,6,7	1000	800	30.078769	-1	147		1.09375	0.904506802721	0.0968234421769	0.42582137415	1.21116496599	0.0370532789116	0.99375	0.102866693878	51.5918367347	50.8571428571	54.3741496599	50.7278911565	51.887755102	68657670.6228	13397272.6768	1234654.7056	9745335.37244	9.03682448804	9582571.41044	1171553.79475	116623.475084	812254.422592	37.4025004411	6045714.24711	453209.538817	48937.102794	329645.565252	8.87118036218	31481036.4959	5230948.25971	560437.358698	3941327.69511	273.752752533	181310884.925	277050251.636	907475.089714	208011.77629	140017293.552	63753255.9049	917058.352649	186180922.042	284779830.966	906788.694335	210283.142049	144238123.787	66058397.6119	918583.998444	181859131.57	277321131.82	911005.0267	210297.621532	139925416.621	63857241.0024	917840.583301	175307291.329	251581398.298	1040155.23995	263744.068485	126425455.646	59910876.4809	988869.461591	11.3455861926	1.58466910691	0.212620933541	0.0663680106189	1.73136107914	21.8941342942	22.5091175069	21.6147802701	20.9250141759	0.898754782551	21.7357615618	28941748.1941	5063246.06753	490163.160545	3707140.76385	82.2658144559	181164557.466	272683153.18	941356.012675	223084.152089	137651572.402	63394942.75	935588.098996
489	6	susan-corners	4,5,6,7	1000	800	30.080065	-1	147		1.09375	0.905867346939	0.0999016870748	0.386657503401	1.21136054422	0.0424958027211	0.993732993197	0.103128741497	51.7074829932	50.8775510204	54.4217687075	50.925170068	51.9829931973	117217515.492	22607334.4911	2191483.17072	16550691.5426	396.550808634	19495596.526	2615767.16253	261658.488304	1929461.46894	24.9059838668	11855466.7025	1122531.43999	112722.246353	826604.351086	11.9366543888	7474323.54358	218757.768435	26471.5905731	164619.779126	2.30046512387	164817215.893	200279732.111	1305829.99301	388547.091779	91340743.5333	51230590.3001	1652907.05237	166288948.993	203014305.658	1301920.47263	390660.99744	92527557.9459	51810396.928	1663810.37634	166060869.64	201761942.009	1310049.18921	392225.533886	92027530.7941	51620940.1211	1658429.58319	174930474.645	203609409.826	1487940.60201	450752.417346	93348683.374	53771411.7398	1748754.84157	10.3789973843	5.17733776393	0.282162093406	0.100375060836	0.0	19.0309857674	19.0819931127	18.8857012431	20.2687879335	1.38996872954	19.3168670142	39010725.566	6641097.71553	648083.873988	4867844.28543	108.923478003	168024377.293	202166347.401	1351435.06422	405546.510113	92311128.9118	52108334.7723	1680975.46337
490	7	jpeg-encode	4,5,6,7	1000	800	30.079279	-1	148		1.09375	0.905768581081	0.0962800067568	0.423508344595	1.21123310811	0.0325903175676	0.99375	0.104285128378	52.3378378378	51.472972973	55.1554054054	51.5337837838	52.625	50342515.7296	9765299.69926	958399.070697	7222516.82501	11.0025254142	8441419.18369	1201962.73677	120889.982025	857785.642869	36.6613288164	21201606.4226	3764441.05812	373808.476851	2731999.41989	206.648427007	5237861.41976	567984.515419	56488.6319614	420889.928554	11.8594128041	192118409.027	297567564.501	1104258.08202	189050.780476	143648034.457	55507249.6739	790906.625351	181889689.055	281482573.736	1050442.10905	177135.026167	136070654.958	52548686.3516	741999.909352	181732482.606	280186694.423	1069123.04636	180252.170559	135704103.293	52622411.7991	756566.862139	171979752.929	249033283.02	1192994.36914	239333.064457	121956329.593	49901501.9528	853994.086235	11.337095628	0.872406791527	0.211496662903	1.18799849284	0.0	23.1223307701	22.0142364995	22.3332922016	20.6892766469	0.567975486818	22.0397840295	21305850.6889	3824922.00239	377396.540384	2808297.95408	66.5429235103	181930083.404	277067528.92	1104204.40165	196442.760415	134344780.575	52644962.4443	785866.870769
